shelfmark,iiif_url,url,orig_shelfmark
JRL SERIES Rylands Genizah 30,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-30.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+30%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 30
JRL SERIES Rylands Genizah 7,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-7.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+7%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 7
JRL SERIES Rylands Genizah 26,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-26.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+26%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 26
JRL SERIES Rylands Genizah 27,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-27.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+27%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 27
JRL SERIES Rylands Genizah 6,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-6.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+6%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 6
JRL SERIES Rylands Genizah 31,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-31.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+31%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 31
JRL SERIES Rylands Genizah 46,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-46.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+46%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 46
JRL SERIES Rylands Genizah 11,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-11.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+11%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 11
JRL SERIES Rylands Genizah 50,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-50.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+50%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 50
JRL SERIES Rylands Genizah 36,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-36.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+36%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 36
JRL SERIES Rylands Genizah 1,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-1.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+1%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 1
JRL SERIES Rylands Genizah 20,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-20.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+20%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 20
JRL SERIES Rylands Genizah 16,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-16.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+16%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 16
JRL SERIES Rylands Genizah 41,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-41.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+41%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 41
JRL SERIES Rylands Genizah 40,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-40.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+40%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 40
JRL SERIES Rylands Genizah 17,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-17.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+17%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 17
JRL SERIES Rylands Genizah 21,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-21.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+21%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 21
JRL SERIES Rylands Genizah 37,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-37.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+37%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 37
JRL SERIES Rylands Genizah 22,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-22.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+22%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 22
JRL SERIES Rylands Genizah 3,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-3.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+3%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 3
JRL SERIES Rylands Genizah 34,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-34.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+34%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 34
JRL SERIES Rylands Genizah 18,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-18.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+18%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 18
JRL SERIES Rylands Genizah 38,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-38.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+38%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 38
JRL SERIES Rylands Genizah 43,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-43.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+43%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 43
JRL SERIES Rylands Genizah 14,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-14.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+14%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 14
JRL SERIES Rylands Genizah 15,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-15.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+15%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 15
JRL SERIES Rylands Genizah 42,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-42.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+42%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 42
JRL SERIES Rylands Genizah 39,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-39.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+39%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 39
JRL SERIES Rylands Genizah 19,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-19.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+19%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 19
JRL SERIES Rylands Genizah 35,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-35.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+35%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 35
JRL SERIES Rylands Genizah 2,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-2.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+2%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 2
JRL SERIES Rylands Genizah 23,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-23.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+23%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 23
JRL SERIES Rylands Genizah 28,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-28.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+28%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 28
JRL SERIES Rylands Genizah 9,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-9.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+9%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 9
JRL SERIES Rylands Genizah 45,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-45.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+45%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 45
JRL SERIES Rylands Genizah 12,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-12.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+12%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 12
JRL SERIES Rylands Genizah 24,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-24.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+24%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 24
JRL SERIES Rylands Genizah 5,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-5.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+5%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 5
JRL SERIES Rylands Genizah 32,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-32.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+32%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 32
JRL SERIES Rylands Genizah 49,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-49.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+49%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 49
JRL SERIES Rylands Genizah 48,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-48.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+48%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 48
JRL SERIES Rylands Genizah 33,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-33.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+33%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 33
JRL SERIES Rylands Genizah 4,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-4.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+4%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 4
JRL SERIES Rylands Genizah 25,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-25.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+25%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 25
JRL SERIES Rylands Genizah 52,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-52.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+52%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 52
JRL SERIES Rylands Genizah 13,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-13.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+13%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 13
JRL SERIES Rylands Genizah 44,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-44.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+44%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 44
JRL SERIES Rylands Genizah 8,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-8.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+8%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 8
JRL SERIES Rylands Genizah 29,https://princetongenizalab.github.io/iiif/jrl/rylands/rylands-genizah-29.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Rylands+Genizah+29%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Rylands Genizah 29
JRL SERIES Archive GN 2111/41,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-41.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F41%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/41
JRL SERIES Archive GN 2111/16,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-16.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F16%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/16
JRL SERIES Archive GN 2111/57,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-57.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F57%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/57
JRL SERIES Archive GN 2111/20,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-20.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F20%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/20
JRL SERIES Archive GN 2111/77,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-77.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F77%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/77
JRL SERIES Archive GN 2111/61,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-61.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F61%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/61
JRL SERIES Archive GN 2111/36,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-36.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F36%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/36
JRL SERIES Archive GN 2111/7,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-7.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F7%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/7
JRL SERIES Archive GN 2111/6,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-6.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F6%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/6
JRL SERIES Archive GN 2111/37,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-37.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F37%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/37
JRL SERIES Archive GN 2111/60,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-60.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F60%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/60
JRL SERIES Archive GN 2111/76,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-76.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F76%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/76
JRL SERIES Archive GN 2111/21,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-21.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F21%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/21
JRL SERIES Archive GN 2111/56,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-56.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F56%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/56
JRL SERIES Archive GN 2111/17,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-17.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F17%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/17
JRL SERIES Archive GN 2111/40,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-40.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F40%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/40
JRL SERIES Archive GN 2111/26,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-26.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F26%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/26
JRL SERIES Archive GN 2111/71,https://princetongenizalab.github.io/iiif/jrl/archive/archive-gn-2111-71.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22Archive+GN+2111%2F71%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES Archive GN 2111/71
